,BuurtCode,Neighborhood,TotalResidents,Age 0-15,% age 0-15,Age 65+,%Age 65+,AverageSizeofHoushold,Population Density,Building year before 2000,Building year after 2000,woning,horeca,winkel,bedrijf_en_kantoor,kerk_en_gebedsruimte,cultuur_en_musea,medisch,bejaardenhuis_tehuis_en_bijzondere_woonfunctie,kinderdagverblijf_en_basisschool,middelbaar_en_speciaal_onderwijs,beroeps_en_wetenschappelijk_onderwijs,garage_en_parkeerplaats,nr_of_rent,nr_of_possession,avg_construction_year,time_of_change,nr_of_tussengebouw,nr_of_hoekgebouw,nr_of_vrijstaandgebouw,nr_of_half_vrijstaandgebouw,nr_of_kopgebouw,nr_of_situation_anders,avg_nr_of_accomodations_in_building,avg_nr_of_res_accomodations_in_building,floorsize_accomodation,nr_of_monuments,incident,nr_of_inspections_within_timeline,nr_of_inspections_with_observation,nr_of_inspections_without_observation,industrie,sport,x,y,lon,lat,gem_gas_woning,gem_gas_woning_cor,gem_elektriciteit_woning,gem_gas_bedrijf,gem_elektriciteit_bedrijf,potent_pand_asbest,gebouwen_gebruik_gas,meer_reg_woning,meer_reg_industrie,hoge_gas_verbruik,hoge_asbest_buurt,hoge_dichtheid_buurt,industrie_buurt,industriegebied,env_effect,Supermarkt,Verzorghuizen,Museum
277,BU03635608,Science Park Zuid,285.0,10.0,3.508771929824561,10.0,3.508771929824561,     1.1,     409,1,99,13.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,7.0,2252.0,31/12/9999,0.0,7.0,19.0,2.0,0.0,1.0,16.0,8.0,1366.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,125885.25246308724,485220.7942785235,4.959854618691275,52.35411651399328,10.0,12.0,1270.0,28111.0,3296.0,1.0,276.0,242.0,7.0,1.0,0.0,0.0,1.0,1.0,3.0,,,
278,BU03635700,Betondorp,3130.0,395.0,12.619808306709263,760.0,24.281150159744406,     1.7,    7144,,,408.0,1.0,4.0,22.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,378.0,53.0,1914.0,31/12/9999,269.0,163.0,12.0,0.0,0.0,0.0,5.0,2.0,66.0,2.0,9.0,0.0,0.0,0.0,25.0,0.0,124872.70800049556,483753.7267239842,4.945124122591675,52.340876806238846,875.0,1016.0,1742.0,40.0,387.0,40.0,2016.0,1934.0,21.0,0.0,1.0,1.0,1.0,1.0,4.0,,,
279,BU03635701,Nieuwe Oosterbegraafplaats,5.0,0.0,0.0,0.0,0.0,     2.0,       .,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1928.0,31/12/9999,0.0,0.0,4.0,0.0,0.0,2.0,4.0,2.0,610.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,124419.96707692309,484139.0730769231,4.938445944615385,52.34431507153847,1662.0,1930.0,2972.0,17972.0,32100.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
280,BU03635702,Drieburg,0.0,0.0,,0.0,,       .,       .,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1962.0,31/12/9999,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,1079.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,124048.3316,483646.3408,4.933037605,52.339865877,0.0,0.0,0.0,8280.0,21240.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
281,BU03635801,Weespertrekvaart,855.0,65.0,7.602339181286549,25.0,2.923976608187134,     1.6,    1875,3,97,342.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,4.0,1990.0,31/12/9999,26.0,357.0,14.0,0.0,0.0,0.0,90.0,41.0,157.0,0.0,2.0,0.0,0.0,0.0,111.0,4.0,123517.72995946942,483544.36994399416,4.925261598452469,52.33891928688284,490.0,568.0,1415.0,2266.0,32195.0,39.0,1142.0,1181.0,111.0,0.0,1.0,1.0,1.0,1.0,4.0,,,
282,BU03635804,Amstelglorie,80.0,15.0,18.75,20.0,25.0,     2.2,     182,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1946.0,31/12/9999,0.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122160.65261764704,483029.2841470589,4.9054001000000005,52.334210638823535,1291.0,1495.0,2446.0,1449.0,64984.0,3.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
283,BU03635805,Overamstel,45.0,5.0,11.11111111111111,5.0,11.11111111111111,     2.9,      43,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1959.0,31/12/9999,0.0,1.0,3.0,0.0,0.0,1.0,4.0,2.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,121847.043125,482009.0859375,4.90089957375,52.325022856875,2090.0,2420.0,3960.0,0.0,100990.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
284,BU03635806,Amstelkwartier Noord,2640.0,270.0,10.227272727272728,55.0,2.083333333333333,     1.5,    9372,0,100,1359.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,689.0,115.0,1988.0,31/12/9999,23.0,370.0,163.0,131.0,22.0,371.0,223.0,110.0,92.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,123110.5124531579,483582.0676063158,4.919283155347368,52.33923464866316,47.0,53.0,1690.0,10708.0,45771.0,10.0,1032.0,1835.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,,,
285,BU03635807,De Omval,715.0,65.0,9.090909090909092,140.0,19.58041958041958,     1.7,    6216,94,6,206.0,4.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,153.0,90.0,1979.0,31/12/9999,49.0,167.0,36.0,0.0,0.0,2.0,50.0,25.0,1176.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,122884.01607739308,484152.1353564154,4.915905447230143,52.34434487580448,3.0,4.0,2188.0,1662.0,5140.0,16.0,17.0,412.0,14.0,0.0,1.0,0.0,1.0,1.0,3.0,,,
286,BU03635808,Amstelkwartier Zuid,25.0,0.0,0.0,15.0,60.0,     1.5,     127,,,0.0,2.0,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.0,2134.0,31/12/9999,15.0,77.0,4.0,1.0,0.0,5.0,37.0,18.0,942.0,0.0,2.0,0.0,0.0,0.0,39.0,1.0,123152.6969044586,483061.0301146497,4.919951410191082,52.33455432439491,0.0,0.0,36.0,24731.0,157343.0,60.0,104.0,0.0,39.0,1.0,1.0,0.0,1.0,1.0,4.0,,,
287,BU03635809,Amstelkwartier West,875.0,10.0,1.1428571428571428,20.0,2.2857142857142856,     1.2,    4155,27,73,135.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,104.0,0.0,1974.0,31/12/9999,0.0,0.0,144.0,0.0,0.0,3.0,401.0,216.0,103.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,122747.00361507936,483059.49899206345,4.913999520277778,52.33451692238096,337.0,397.0,1548.0,54311.0,290482.0,10.0,755.0,711.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,,,
288,BU03635900,Prinses Irenebuurt,1380.0,275.0,19.92753623188406,305.0,22.10144927536232,     2.1,    5645,100,0,258.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,95.0,203.0,2004.0,31/12/9999,47.0,132.0,63.0,0.0,0.0,73.0,30.0,15.0,164.0,70.0,1.0,0.0,0.0,0.0,2.0,0.0,119920.16269831224,484005.8192616034,4.872428097721519,52.34284864030591,1434.0,1664.0,3059.0,0.0,2175.0,706.0,897.0,639.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,,,
289,BU03635901,Beatrixpark,0.0,0.0,,0.0,,       .,       .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,120728.0,484161.0,4.88426636,52.34429433,3140.0,3650.0,5460.0,0.0,36450.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
290,BU03636000,Van der Pekbuurt,4620.0,760.0,16.450216450216452,440.0,9.523809523809524,     1.9,    9413,98,2,547.0,16.0,32.0,20.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,578.0,25.0,1985.0,31/12/9999,373.0,187.0,46.0,0.0,0.0,24.0,9.0,4.0,88.0,33.0,19.0,43.0,13.0,30.0,8.0,2.0,122547.38975454208,489149.5793199852,4.910483305498703,52.38923871068965,823.0,955.0,1768.0,236.0,3796.0,21.0,2626.0,2390.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,,2.0
291,BU03636001,Bloemenbuurt Zuid,2415.0,455.0,18.84057971014493,370.0,15.320910973084889,     2.0,    6754,100,0,226.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,229.0,14.0,1932.0,31/12/9999,170.0,76.0,3.0,0.0,0.0,1.0,5.0,3.0,82.0,0.0,3.0,43.0,11.0,32.0,8.0,1.0,122788.76493415637,489765.2638600823,4.913969763655692,52.39478626205076,904.0,1050.0,1846.0,176.0,2683.0,4.0,1370.0,1325.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,,2.0
292,BU03636002,Bloemenbuurt Noord,2405.0,375.0,15.592515592515593,430.0,17.87941787941788,     1.9,    6958,100,0,257.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,222.0,52.0,1902.0,31/12/9999,185.0,86.0,4.0,0.0,0.0,0.0,5.0,3.0,94.0,0.0,2.0,10.0,1.0,9.0,6.0,2.0,122907.89227525856,490126.6926101829,4.915685394622116,52.39804151068417,977.0,1135.0,2085.0,0.0,364.0,10.0,1227.0,1185.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,,2.0
293,BU03636100,IJplein e.o.,2430.0,290.0,11.934156378600823,385.0,15.843621399176955,     1.7,   11984,100,0,518.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,432.0,93.0,1968.0,31/12/9999,304.0,49.0,174.0,0.0,0.0,2.0,104.0,52.0,68.0,0.0,8.0,13.0,6.0,7.0,2.0,2.0,122850.3733226902,488411.73196875,4.915004543654891,52.38262527642663,669.0,776.0,1709.0,136.0,1208.0,0.0,1449.0,1408.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,,1.0
294,BU03636101,Vogelbuurt Zuid,4250.0,680.0,16.0,495.0,11.647058823529411,     1.9,   13251,94,6,445.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,381.0,77.0,1940.0,31/12/9999,333.0,126.0,10.0,0.0,0.0,3.0,24.0,12.0,82.0,22.0,5.0,38.0,6.0,32.0,8.0,0.0,123023.09257862232,488784.8143695962,4.917505827686461,52.385988369453685,967.0,1122.0,1931.0,129.0,2218.0,1.0,2086.0,1916.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,,1.0
295,BU03636102,Vogelbuurt Noord,1275.0,205.0,16.07843137254902,145.0,11.372549019607844,     1.8,    4435,100,0,124.0,3.0,6.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,19.0,1961.0,31/12/9999,81.0,44.0,13.0,0.0,0.0,2.0,5.0,3.0,65.0,35.0,1.0,2.0,2.0,0.0,15.0,1.0,123537.17303468208,489073.09707803465,4.925029629075144,52.388608977008666,1032.0,1197.0,1807.0,37.0,711.0,1.0,683.0,627.0,13.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,,1.0
296,BU03636103,Vliegenbos,175.0,35.0,20.0,15.0,8.571428571428571,     2.5,     478,5,95,18.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,18.0,1964.0,31/12/9999,15.0,11.0,5.0,0.0,0.0,13.0,10.0,5.0,251.0,0.0,0.0,2.0,1.0,1.0,100.0,0.0,124294.706528,489262.10652,4.936139873039999,52.39035055144,804.0,930.0,3021.0,1070.0,2265.0,25.0,125.0,82.0,100.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,,1.0
297,BU03636200,Tuindorp Nieuwendam West,1040.0,135.0,12.980769230769232,300.0,28.846153846153843,     1.9,    9353,100,0,124.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,11.0,2125.0,31/12/9999,65.0,54.0,11.0,0.0,0.0,0.0,4.0,2.0,68.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,124549.8087431694,489562.4298724955,4.9398600243898,52.39306387950819,984.0,1143.0,2188.0,0.0,226.0,7.0,549.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
298,BU03636201,Tuindorp Nieuwendam Oost,2440.0,415.0,17.008196721311474,515.0,21.10655737704918,     1.9,    7681,100,0,175.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,27.0,1903.0,31/12/9999,108.0,74.0,2.0,0.0,0.0,0.0,4.0,2.0,60.0,38.0,2.0,0.0,0.0,0.0,1.0,1.0,125025.42262537764,489264.5814048338,4.946873626163142,52.390413193451664,1028.0,1193.0,1925.0,82.0,641.0,7.0,1316.0,1156.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,,,
299,BU03636300,Blauwe Zand,1895.0,295.0,15.567282321899736,360.0,18.99736147757256,     2.0,   11247,100,0,158.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,144.0,18.0,1912.0,31/12/9999,131.0,28.0,9.0,0.0,0.0,0.0,5.0,2.0,72.0,0.0,7.0,6.0,4.0,2.0,0.0,0.0,123752.9117432286,489555.521268689,4.928153771083424,52.39295698529794,1022.0,1187.0,2321.0,40.0,418.0,9.0,921.0,875.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
300,BU03636400,Buiksloterdijk West,140.0,35.0,25.0,35.0,25.0,     2.6,    6379,81,19,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5960.0,31/12/9999,0.0,0.0,8.0,0.0,0.0,0.0,3.0,1.0,127.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,123098.44666666668,490392.1473,4.918459826333334,52.40043833033334,1742.0,2021.0,3471.0,0.0,0.0,10.0,60.0,60.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,,,
301,BU03636401,Buiksloterdijk Oost,115.0,15.0,13.043478260869565,35.0,30.434782608695656,     2.3,    4589,96,4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3721.0,31/12/9999,0.0,0.0,7.0,0.0,0.0,2.0,5.0,3.0,77.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,123409.53605454546,490024.0344545455,4.923065318545454,52.397148011090906,1831.0,2129.0,3317.0,0.0,801.0,17.0,55.0,54.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,,,
302,BU03636402,Nieuwendammerdijk West,1035.0,220.0,21.256038647342997,165.0,15.942028985507244,     2.5,   10362,97,3,72.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,64.0,4994.0,31/12/9999,10.0,9.0,48.0,2.0,0.0,7.0,4.0,2.0,90.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,124025.1413117506,489399.2141990408,4.9321674040047965,52.39156756755396,1485.0,1725.0,3086.0,119.0,516.0,66.0,413.0,363.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,,,
303,BU03636403,Nieuwendammerdijk Oost,360.0,95.0,26.38888888888889,50.0,13.88888888888889,     2.8,    5256,88,12,21.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,13.0,4916.0,31/12/9999,7.0,4.0,14.0,0.0,0.0,2.0,6.0,3.0,94.0,0.0,0.0,14.0,2.0,12.0,6.0,0.0,124835.72524,489096.92832666665,4.9441020442,52.388896036666665,1462.0,1699.0,3050.0,98.0,2177.0,29.0,150.0,120.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,,,
304,BU03636404,Nieuwendammerdijk Zuid,5.0,0.0,0.0,5.0,100.0,     3.0,       .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,124494.9155,488996.7465,4.939105,52.38797687,0.0,0.0,0.0,770.0,6940.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
305,BU03636500,Tuindorp Oostzaan West,1135.0,160.0,14.096916299559473,375.0,33.03964757709251,     2.0,    6592,100,0,111.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,96.0,31.0,1942.0,31/12/9999,102.0,21.0,4.0,0.0,0.0,0.0,5.0,3.0,120.0,0.0,2.0,5.0,1.0,4.0,13.0,0.0,120435.85257142856,492267.07371578953,4.879145336240602,52.41712742815037,810.0,940.0,2269.0,14.0,208.0,586.0,665.0,542.0,13.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,,
306,BU03636501,Tuindorp Oostzaan Oost,4185.0,690.0,16.48745519713262,805.0,19.23536439665472,     2.0,    8278,100,0,292.0,2.0,13.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,229.0,81.0,1932.0,31/12/9999,221.0,95.0,23.0,0.0,0.0,2.0,4.0,2.0,94.0,31.0,4.0,26.0,8.0,18.0,9.0,2.0,121017.02011926605,491803.27520231775,4.887734559787542,52.41299544587156,1047.0,1215.0,2288.0,64.0,325.0,7.0,2066.0,1864.0,7.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,,
307,BU03636502,Terrasdorp,4070.0,570.0,14.004914004914005,755.0,18.55036855036855,     1.8,    6248,92,8,412.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,342.0,74.0,1955.0,31/12/9999,281.0,66.0,80.0,0.0,0.0,0.0,10.0,5.0,76.0,0.0,3.0,14.0,5.0,9.0,3.0,3.0,121663.95272359964,491279.5477506888,4.897294718393021,52.40832832557392,741.0,860.0,2022.0,427.0,3434.0,190.0,2155.0,2035.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,,
308,BU03636503,De Bongerd,2615.0,805.0,30.78393881453155,80.0,3.0592734225621414,     3.0,   10071,0,100,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,36.0,37.0,1992.0,31/12/9999,33.0,52.0,12.0,0.0,3.0,0.0,6.0,3.0,164.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,122040.66352859962,491271.61211735697,4.902831492130177,52.40827978100592,347.0,403.0,2947.0,0.0,452.0,1.0,466.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
309,BU03636601,Oostzanerdijk,400.0,70.0,17.5,65.0,16.25,     2.2,     898,88,12,16.0,2.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,3010.0,31/12/9999,12.0,8.0,21.0,0.0,0.0,4.0,4.0,2.0,140.0,0.0,0.0,19.0,3.0,16.0,12.0,1.0,121040.82473953487,492262.70603255817,4.888037632744187,52.41712573334884,975.0,1134.0,2256.0,466.0,3772.0,17.0,205.0,130.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0
310,BU03636602,Walvisbuurt,1375.0,230.0,16.727272727272727,165.0,12.0,     2.4,    2818,95,5,79.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,47.0,1958.0,31/12/9999,51.0,18.0,10.0,0.0,0.0,4.0,5.0,2.0,111.0,0.0,1.0,17.0,4.0,13.0,0.0,5.0,120987.491562724,492864.8121756273,4.887192879390682,52.42253388405018,1056.0,1227.0,3099.0,0.0,0.0,3.0,552.0,536.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0
311,BU03636603,Twiske West,2465.0,400.0,16.227180527383368,355.0,14.40162271805274,     2.5,    6767,98,2,183.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,93.0,91.0,2157.0,31/12/9999,135.0,37.0,15.0,1.0,0.0,3.0,4.0,2.0,99.0,0.0,3.0,2.0,0.0,2.0,8.0,0.0,121510.73863108808,492749.48238963727,4.894896312922279,52.42152961627979,1176.0,1366.0,2990.0,0.0,0.0,160.0,957.0,917.0,7.0,1.0,1.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0
312,BU03636604,Noorder IJplas,135.0,15.0,11.11111111111111,40.0,29.629629629629623,     2.1,     176,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4629.0,31/12/9999,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119448.33333333331,493731.6666666667,4.864475003333333,52.43022684666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
313,BU03636605,Molenwijk,3125.0,645.0,20.64,570.0,18.24,     2.1,   10312,100,0,1066.0,1.0,21.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,868.0,217.0,1957.0,31/12/9999,51.0,194.0,776.0,0.0,0.0,80.0,72.0,36.0,87.0,0.0,12.0,25.0,3.0,22.0,5.0,1.0,121152.43177275838,492423.9409958932,4.889662085167694,52.41858190553046,1036.0,1203.0,2007.0,71.0,1366.0,1446.0,1444.0,1416.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0
314,BU03636606,Circus/Kermisbuurt,1345.0,180.0,13.382899628252789,165.0,12.267657992565056,     1.9,    8484,92,8,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,132.0,150.0,1956.0,31/12/9999,51.0,194.0,40.0,0.0,0.0,0.0,24.0,13.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120746.47744945568,492405.6687402799,4.883696860046657,52.4183924992224,743.0,863.0,2389.0,0.0,0.0,0.0,643.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
315,BU03636700,Kadoelen,2420.0,590.0,24.3801652892562,325.0,13.429752066115702,     2.6,    2075,,,123.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,66.0,63.0,2642.0,31/12/9999,51.0,21.0,57.0,1.0,2.0,5.0,4.0,2.0,110.0,0.0,1.0,24.0,2.0,22.0,23.0,3.0,122077.73039938712,492228.6746067416,4.903282167180797,52.41688330941778,1231.0,1429.0,2818.0,112.0,1563.0,353.0,955.0,825.0,21.0,1.0,1.0,0.0,1.0,1.0,4.0,,,
316,BU03636701,Twiske Oost,1085.0,170.0,15.668202764976956,235.0,21.658986175115206,     2.4,    5927,100,0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,25.0,43.0,1962.0,31/12/9999,46.0,22.0,0.0,0.0,0.0,0.0,5.0,2.0,94.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,121985.57553033708,492745.5891887641,4.901876811955057,52.42152342548314,856.0,994.0,2767.0,0.0,99.0,0.0,440.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
317,BU03636800,Baanakkerspark Noord,585.0,50.0,8.547008547008547,155.0,26.495726495726498,     1.6,    5187,100,0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,127.0,117.0,1933.0,31/12/9999,0.0,0.0,195.0,0.0,0.0,53.0,108.0,54.0,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,125315.26688194444,490260.4121203704,4.951043361018519,52.39937880550926,964.0,1120.0,2587.0,0.0,0.0,432.0,432.0,353.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,
318,BU03636801,Baanakkerspark Zuid,445.0,35.0,7.865168539325842,150.0,33.70786516853933,     1.7,    3102,100,0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,61.0,85.0,1927.0,31/12/9999,0.0,0.0,130.0,0.0,0.0,19.0,38.0,19.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,125045.71220930232,489917.6511627907,4.947113501424418,52.39628364119186,1229.0,1426.0,2797.0,0.0,1085.0,344.0,344.0,259.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,
319,BU03636802,Werengouw Midden,4960.0,835.0,16.834677419354836,675.0,13.608870967741934,     1.9,   13689,82,18,754.0,3.0,45.0,15.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,15.0,668.0,114.0,1942.0,31/12/9999,357.0,254.0,154.0,0.0,2.0,82.0,34.0,17.0,90.0,0.0,18.0,34.0,10.0,24.0,17.0,1.0,125349.27964307932,489655.83952566097,4.951596461038102,52.39394712734837,671.0,779.0,2121.0,0.0,7203.0,2034.0,2326.0,2372.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,
320,BU03636803,Markengouw Midden,3675.0,915.0,24.897959183673468,245.0,6.666666666666667,     2.6,    9079,61,39,216.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,166.0,34.0,1952.0,31/12/9999,155.0,48.0,35.0,0.0,0.0,14.0,18.0,9.0,82.0,0.0,12.0,7.0,2.0,5.0,10.0,0.0,125743.30161166337,489826.6696282306,4.957370075606361,52.39550359223327,557.0,647.0,2407.0,0.0,980.0,612.0,977.0,1370.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,
321,BU03636804,Markengouw Zuid,2295.0,640.0,27.886710239651418,155.0,6.753812636165578,     2.5,   10692,86,14,273.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,290.0,33.0,1942.0,31/12/9999,218.0,52.0,31.0,0.0,0.0,37.0,24.0,13.0,104.0,0.0,1.0,2.0,1.0,1.0,10.0,0.0,126038.138093361,489351.08749896265,4.961742732219918,52.39124503681536,693.0,805.0,2236.0,0.0,698.0,768.0,817.0,813.0,5.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,
322,BU03636805,Werengouw Zuid,1590.0,385.0,24.21383647798742,210.0,13.20754716981132,     2.5,    8583,100,0,72.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,53.0,84.0,1939.0,31/12/9999,84.0,24.0,4.0,0.0,0.0,28.0,23.0,11.0,57.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,125688.76406035664,489223.9766803841,4.95662151473251,52.390084105006856,1286.0,1494.0,2664.0,53.0,438.0,638.0,729.0,587.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,
